STORE_ID,SKU,TRAN_DATE,UNIT_SALES,REVENUE
STORE_001,SKU40000,2025-05-07,8,23.92
STORE_001,SKU40000,2025-05-08,6,17.94
STORE_001,SKU40000,2025-05-11,9,26.91
STORE_001,SKU40000,2025-05-12,7,20.93
STORE_001,SKU40000,2025-05-13,4,11.96
STORE_001,SKU40000,2025-05-14,7,20.93
STORE_001,SKU40000,2025-05-16,7,20.93
STORE_001,SKU40000,2025-05-18,5,14.95
STORE_001,SKU40000,2025-05-19,6,17.94
STORE_001,SKU40000,2025-05-20,4,11.96
STORE_001,SKU40000,2025-05-21,3,8.97
STORE_001,SKU40000,2025-05-22,6,17.94
STORE_001,SKU40000,2025-05-23,7,20.93
STORE_001,SKU40000,2025-05-24,7,20.93
STORE_001,SKU40000,2025-05-25,4,11.96
STORE_001,SKU40000,2025-05-26,5,14.95
STORE_001,SKU40000,2025-05-27,5,14.95
STORE_001,SKU40000,2025-05-29,5,14.95
STORE_001,SKU40000,2025-05-30,7,20.93
STORE_001,SKU40000,2025-05-31,10,29.9
STORE_001,SKU40000,2025-06-01,4,11.96
STORE_001,SKU40000,2025-06-02,4,11.96
STORE_001,SKU40000,2025-06-03,4,11.96
STORE_001,SKU40000,2025-06-04,5,14.95
STORE_001,SKU40000,2025-06-05,7,20.93
STORE_001,SKU40000,2025-06-06,3,8.97
STORE_001,SKU40000,2025-06-07,7,20.93
STORE_001,SKU40000,2025-06-08,8,23.92
STORE_001,SKU40000,2025-06-09,5,14.95
STORE_001,SKU40000,2025-06-12,2,5.98
STORE_001,SKU40000,2025-06-13,6,17.94
STORE_001,SKU40000,2025-06-14,9,26.91
STORE_001,SKU40001,2025-04-20,10,59.9
STORE_001,SKU40001,2025-04-21,6,35.94
STORE_001,SKU40001,2025-04-22,11,65.89
STORE_001,SKU40001,2025-04-24,12,71.88
STORE_001,SKU40001,2025-04-26,6,35.94
STORE_001,SKU40001,2025-04-27,10,59.9
STORE_001,SKU40001,2025-04-28,8,47.92
STORE_001,SKU40001,2025-04-30,14,83.86
STORE_001,SKU40001,2025-05-01,13,77.87
STORE_001,SKU40001,2025-05-02,8,47.92
STORE_001,SKU40001,2025-05-03,10,59.9
STORE_001,SKU40001,2025-05-04,11,65.89
STORE_001,SKU40001,2025-05-05,8,47.92
STORE_001,SKU40001,2025-05-06,14,83.86
STORE_001,SKU40001,2025-05-07,7,41.93
STORE_001,SKU40001,2025-05-08,15,89.85
STORE_001,SKU40001,2025-05-09,12,71.88
STORE_001,SKU40001,2025-05-10,14,83.86
STORE_001,SKU40001,2025-05-12,11,65.89
STORE_001,SKU40001,2025-05-13,13,77.87
STORE_001,SKU40001,2025-05-14,8,47.92
STORE_001,SKU40001,2025-05-15,15,89.85
STORE_001,SKU40001,2025-05-16,18,107.82
STORE_001,SKU40001,2025-05-17,14,83.86
STORE_001,SKU40001,2025-05-18,15,89.85
STORE_001,SKU40001,2025-05-19,11,65.89
STORE_001,SKU40001,2025-05-20,12,71.88
STORE_001,SKU40001,2025-05-21,13,77.87
STORE_001,SKU40001,2025-05-22,9,53.91
STORE_001,SKU40001,2025-05-23,12,71.88
STORE_001,SKU40001,2025-05-24,14,83.86
STORE_001,SKU40001,2025-05-25,12,71.88
STORE_001,SKU40001,2025-05-26,12,71.88
STORE_001,SKU40001,2025-05-27,12,71.88
STORE_001,SKU40001,2025-05-28,13,77.87
STORE_001,SKU40001,2025-05-30,11,65.89
STORE_001,SKU40001,2025-05-31,13,77.87
STORE_001,SKU40001,2025-06-01,13,77.87
STORE_001,SKU40001,2025-06-02,14,83.86
STORE_001,SKU40001,2025-06-04,12,71.88
STORE_001,SKU40001,2025-06-05,12,71.88
STORE_001,SKU40001,2025-06-06,6,35.94
STORE_001,SKU40001,2025-06-07,15,89.85
STORE_001,SKU40001,2025-06-08,11,65.89
STORE_001,SKU40001,2025-06-09,9,53.91
STORE_001,SKU40001,2025-06-10,13,77.87
STORE_001,SKU40001,2025-06-11,12,71.88
STORE_001,SKU40001,2025-06-12,14,83.86
STORE_001,SKU40001,2025-06-13,11,65.89
STORE_001,SKU40002,2025-04-20,10,69.9
STORE_001,SKU40002,2025-04-21,7,48.93
STORE_001,SKU40002,2025-04-22,11,76.89
STORE_001,SKU40002,2025-04-23,5,34.95
STORE_001,SKU40002,2025-04-24,7,48.93
STORE_001,SKU40002,2025-04-25,8,55.92
STORE_001,SKU40002,2025-04-26,14,97.86
STORE_001,SKU40002,2025-04-27,9,62.91
STORE_001,SKU40002,2025-04-29,9,62.91
STORE_001,SKU40002,2025-04-30,10,69.9
STORE_001,SKU40002,2025-05-01,8,55.92
STORE_001,SKU40002,2025-05-02,6,41.94
STORE_001,SKU40002,2025-05-03,8,55.92
STORE_001,SKU40002,2025-05-04,8,55.92
STORE_001,SKU40002,2025-05-05,9,62.91
STORE_001,SKU40002,2025-05-06,7,48.93
STORE_001,SKU40002,2025-05-07,8,55.92
STORE_001,SKU40002,2025-05-08,7,48.93
STORE_001,SKU40002,2025-05-09,5,34.95
STORE_001,SKU40002,2025-05-10,8,55.92
STORE_001,SKU40002,2025-05-11,10,69.9
STORE_001,SKU40002,2025-05-12,6,41.94
STORE_001,SKU40002,2025-05-13,9,62.91
STORE_001,SKU40002,2025-05-14,9,62.91
STORE_001,SKU40002,2025-05-17,9,62.91
STORE_001,SKU40002,2025-05-18,9,62.91
STORE_001,SKU40002,2025-05-19,6,41.94
STORE_001,SKU40002,2025-05-21,10,69.9
STORE_001,SKU40002,2025-05-22,11,76.89
STORE_001,SKU40002,2025-05-23,11,76.89
STORE_001,SKU40002,2025-05-24,11,76.89
STORE_001,SKU40002,2025-05-25,7,48.93
STORE_001,SKU40002,2025-05-26,8,55.92
STORE_001,SKU40002,2025-05-27,9,62.91
STORE_001,SKU40002,2025-05-28,7,48.93
STORE_001,SKU40002,2025-05-30,12,83.88
STORE_001,SKU40002,2025-05-31,11,76.89
STORE_001,SKU40002,2025-06-01,10,69.9
STORE_001,SKU40002,2025-06-02,10,69.9
STORE_001,SKU40002,2025-06-03,6,41.94
STORE_001,SKU40002,2025-06-04,9,62.91
STORE_001,SKU40002,2025-06-05,8,55.92
STORE_001,SKU40002,2025-06-06,8,55.92
STORE_001,SKU40002,2025-06-07,12,83.88
STORE_001,SKU40002,2025-06-08,14,97.86
STORE_001,SKU40002,2025-06-09,12,83.88
STORE_001,SKU40002,2025-06-10,8,55.92
STORE_001,SKU40002,2025-06-11,9,62.91
STORE_001,SKU40002,2025-06-12,7,48.93
STORE_001,SKU40002,2025-06-13,7,48.93
STORE_001,SKU40002,2025-06-14,10,69.9
STORE_001,SKU40003,2025-04-20,7,52.43
STORE_001,SKU40003,2025-04-21,6,44.94
STORE_001,SKU40003,2025-04-22,8,59.92
STORE_001,SKU40003,2025-04-23,8,59.92
STORE_001,SKU40003,2025-04-24,8,59.92
STORE_001,SKU40003,2025-04-25,8,59.92
STORE_001,SKU40003,2025-04-26,6,44.94
STORE_001,SKU40003,2025-04-27,7,52.43
STORE_001,SKU40003,2025-04-28,7,52.43
STORE_001,SKU40003,2025-04-29,9,67.41
STORE_001,SKU40003,2025-04-30,12,89.88
STORE_001,SKU40003,2025-05-01,8,59.92
STORE_001,SKU40003,2025-05-02,9,67.41
STORE_001,SKU40003,2025-05-03,6,44.94
STORE_001,SKU40003,2025-05-04,10,74.9
STORE_001,SKU40003,2025-05-05,11,82.39
STORE_001,SKU40003,2025-05-06,6,44.94
STORE_001,SKU40003,2025-05-08,6,44.94
STORE_001,SKU40003,2025-05-10,5,37.45
STORE_001,SKU40003,2025-05-11,8,59.92
STORE_001,SKU40003,2025-05-12,6,44.94
STORE_001,SKU40003,2025-05-13,6,44.94
STORE_001,SKU40003,2025-05-14,10,74.9
STORE_001,SKU40003,2025-05-15,7,52.43
STORE_001,SKU40003,2025-05-17,8,59.92
STORE_001,SKU40003,2025-05-18,9,67.41
STORE_001,SKU40003,2025-05-19,8,59.92
STORE_001,SKU40003,2025-05-20,5,37.45
STORE_001,SKU40003,2025-05-21,5,37.45
STORE_001,SKU40003,2025-05-22,3,22.47
STORE_001,SKU40003,2025-05-23,8,59.92
STORE_001,SKU40003,2025-05-24,7,52.43
STORE_001,SKU40003,2025-05-25,10,74.9
STORE_001,SKU40003,2025-05-26,5,37.45
STORE_001,SKU40003,2025-05-27,5,37.45
STORE_001,SKU40003,2025-05-28,9,67.41
STORE_001,SKU40003,2025-05-29,3,22.47
STORE_001,SKU40003,2025-05-30,8,59.92
STORE_001,SKU40003,2025-05-31,10,74.9
STORE_001,SKU40003,2025-06-01,8,59.92
STORE_001,SKU40003,2025-06-02,10,74.9
STORE_001,SKU40003,2025-06-03,5,37.45
STORE_001,SKU40003,2025-06-04,8,59.92
STORE_001,SKU40003,2025-06-05,7,52.43
STORE_001,SKU40003,2025-06-06,11,82.39
STORE_001,SKU40003,2025-06-09,7,52.43
STORE_001,SKU40003,2025-06-10,8,59.92
STORE_001,SKU40003,2025-06-11,7,52.43
STORE_001,SKU40003,2025-06-12,4,29.96
STORE_001,SKU40003,2025-06-13,7,52.43
STORE_001,SKU40003,2025-06-14,7,52.43
STORE_002,SKU10000,2025-04-20,14,27.86
STORE_002,SKU10000,2025-04-21,14,27.86
STORE_002,SKU10000,2025-04-22,17,33.83
STORE_002,SKU10000,2025-04-23,4,7.96
STORE_002,SKU10000,2025-04-24,12,23.88
STORE_002,SKU10000,2025-04-25,8,15.92
STORE_002,SKU10000,2025-04-26,16,31.84
STORE_002,SKU10000,2025-04-27,22,43.78
STORE_002,SKU10000,2025-04-28,11,21.89
STORE_002,SKU10000,2025-04-29,9,17.91
STORE_002,SKU10000,2025-04-30,10,19.9
STORE_002,SKU10000,2025-05-01,8,15.92
STORE_002,SKU10000,2025-05-02,3,5.97
STORE_002,SKU10000,2025-05-04,15,29.85
STORE_002,SKU10000,2025-05-05,21,41.79
STORE_002,SKU10000,2025-05-06,8,15.92
STORE_002,SKU10000,2025-05-07,13,25.87
STORE_002,SKU10000,2025-05-08,18,35.82
STORE_002,SKU10000,2025-05-09,12,23.88
STORE_002,SKU10000,2025-05-10,18,35.82
STORE_002,SKU10000,2025-05-11,9,17.91
STORE_002,SKU10000,2025-05-12,11,21.89
STORE_002,SKU10000,2025-05-13,9,17.91
STORE_002,SKU10000,2025-05-14,12,23.88
STORE_002,SKU10000,2025-05-15,12,23.88
STORE_002,SKU10000,2025-05-16,12,23.88
STORE_002,SKU10000,2025-05-17,17,33.83
STORE_002,SKU10000,2025-05-18,6,11.94
STORE_002,SKU10000,2025-05-19,10,19.9
STORE_002,SKU10000,2025-05-20,13,25.87
STORE_002,SKU10000,2025-05-21,6,11.94
STORE_002,SKU10000,2025-05-22,14,27.86
STORE_002,SKU10000,2025-05-23,10,19.9
STORE_002,SKU10000,2025-05-24,13,25.87
STORE_002,SKU10000,2025-05-25,17,33.83
STORE_002,SKU10000,2025-05-26,17,33.83
STORE_002,SKU10000,2025-05-28,11,21.89
STORE_002,SKU10000,2025-05-30,19,37.81
STORE_002,SKU10000,2025-05-31,11,21.89
STORE_002,SKU10000,2025-06-01,14,27.86
STORE_002,SKU10000,2025-06-02,15,29.85
STORE_002,SKU10000,2025-06-03,15,29.85
STORE_002,SKU10000,2025-06-04,14,27.86
STORE_002,SKU10000,2025-06-05,9,17.91
STORE_002,SKU10000,2025-06-06,11,21.89
STORE_002,SKU10000,2025-06-07,12,23.88
STORE_002,SKU10000,2025-06-08,15,29.85
STORE_002,SKU10000,2025-06-09,13,25.87
STORE_002,SKU10000,2025-06-10,13,25.87
STORE_002,SKU10000,2025-06-11,15,29.85
STORE_002,SKU10000,2025-06-12,18,35.82
STORE_002,SKU10000,2025-06-13,11,21.89
STORE_002,SKU10000,2025-06-14,10,19.9
STORE_002,SKU10001,2025-04-20,6,29.94
STORE_002,SKU10001,2025-04-21,7,34.93
STORE_002,SKU10001,2025-04-22,9,44.91
STORE_002,SKU10001,2025-04-23,5,24.95
STORE_002,SKU10001,2025-04-24,10,49.9
STORE_002,SKU10001,2025-04-25,5,24.95
STORE_002,SKU10001,2025-04-26,10,49.9
STORE_002,SKU10001,2025-04-27,8,39.92
STORE_002,SKU10001,2025-04-28,8,39.92
STORE_002,SKU10001,2025-04-29,8,39.92
STORE_002,SKU10001,2025-04-30,5,24.95
STORE_002,SKU10001,2025-05-01,9,44.91
STORE_002,SKU10001,2025-05-02,4,19.96
STORE_002,SKU10001,2025-05-03,6,29.94
STORE_002,SKU10001,2025-05-04,9,44.91
STORE_002,SKU10001,2025-05-05,4,19.96
STORE_002,SKU10001,2025-05-07,2,9.98
STORE_002,SKU10001,2025-05-09,7,34.93
STORE_002,SKU10001,2025-05-11,4,19.96
STORE_002,SKU10001,2025-05-12,8,39.92
STORE_002,SKU10001,2025-05-13,6,29.94
STORE_002,SKU10001,2025-05-14,6,29.94
STORE_002,SKU10001,2025-05-15,8,39.92
STORE_002,SKU10001,2025-05-16,9,44.91
STORE_002,SKU10001,2025-05-17,6,29.94
STORE_002,SKU10001,2025-05-18,8,39.92
STORE_002,SKU10001,2025-05-19,6,29.94
STORE_002,SKU10001,2025-05-21,7,34.93
STORE_002,SKU10001,2025-05-22,10,49.9
STORE_002,SKU10001,2025-05-23,8,39.92
STORE_002,SKU10001,2025-05-24,11,54.89
STORE_002,SKU10001,2025-05-26,9,44.91
STORE_002,SKU10001,2025-05-27,11,54.89
STORE_002,SKU10001,2025-05-28,10,49.9
STORE_002,SKU10001,2025-05-29,11,54.89
STORE_002,SKU10001,2025-05-30,11,54.89
STORE_002,SKU10001,2025-05-31,7,34.93
STORE_002,SKU10001,2025-06-01,9,44.91
STORE_002,SKU10001,2025-06-02,7,34.93
STORE_002,SKU10001,2025-06-03,3,14.97
STORE_002,SKU10001,2025-06-04,7,34.93
STORE_002,SKU10001,2025-06-05,9,44.91
STORE_002,SKU10001,2025-06-06,8,39.92
STORE_002,SKU10001,2025-06-07,8,39.92
STORE_002,SKU10001,2025-06-08,6,29.94
STORE_002,SKU10001,2025-06-09,8,39.92
STORE_002,SKU10001,2025-06-10,6,29.94
STORE_002,SKU10001,2025-06-11,9,44.91
STORE_002,SKU10001,2025-06-12,9,44.91
STORE_002,SKU10001,2025-06-13,8,39.92
STORE_002,SKU10001,2025-06-14,6,29.94
STORE_002,SKU10002,2025-04-20,5,12.45
STORE_002,SKU10002,2025-04-21,9,22.41
STORE_002,SKU10002,2025-04-22,6,14.94
STORE_002,SKU10002,2025-04-23,8,19.92
STORE_002,SKU10002,2025-04-24,3,7.47
STORE_002,SKU10002,2025-04-25,11,27.39
STORE_002,SKU10002,2025-04-26,2,4.98
STORE_002,SKU10002,2025-04-27,7,17.43
STORE_002,SKU10002,2025-04-28,1,2.49
STORE_002,SKU10002,2025-05-01,7,17.43
STORE_002,SKU10002,2025-05-02,7,17.43
STORE_002,SKU10002,2025-05-03,6,14.94
STORE_002,SKU10002,2025-05-04,7,17.43
STORE_002,SKU10002,2025-05-05,4,9.96
STORE_002,SKU10002,2025-05-06,3,7.47
STORE_002,SKU10002,2025-05-07,7,17.43
STORE_002,SKU10002,2025-05-08,5,12.45
STORE_002,SKU10002,2025-05-09,5,12.45
STORE_002,SKU10002,2025-05-10,5,12.45
STORE_002,SKU10002,2025-05-12,4,9.96
STORE_002,SKU10002,2025-05-13,4,9.96
STORE_002,SKU10002,2025-05-15,3,7.47
STORE_002,SKU10002,2025-05-16,1,2.49
STORE_002,SKU10002,2025-05-17,5,12.45
STORE_002,SKU10002,2025-05-18,2,4.98
STORE_002,SKU10002,2025-05-19,4,9.96
STORE_002,SKU10002,2025-05-20,3,7.47
STORE_002,SKU10002,2025-05-21,3,7.47
STORE_002,SKU10002,2025-05-22,8,19.92
STORE_002,SKU10002,2025-05-24,3,7.47
STORE_002,SKU10002,2025-05-25,5,12.45
STORE_002,SKU10002,2025-05-26,3,7.47
STORE_002,SKU10002,2025-05-27,5,12.45
STORE_002,SKU10002,2025-05-28,3,7.47
STORE_002,SKU10002,2025-05-29,4,9.96
STORE_002,SKU10002,2025-05-30,6,14.94
STORE_002,SKU10002,2025-05-31,6,14.94
STORE_002,SKU10002,2025-06-01,4,9.96
STORE_002,SKU10002,2025-06-02,5,12.45
STORE_002,SKU10002,2025-06-03,3,7.47
STORE_002,SKU10002,2025-06-04,5,12.45
STORE_002,SKU10002,2025-06-05,4,9.96
STORE_002,SKU10002,2025-06-06,9,22.41
STORE_002,SKU10002,2025-06-07,7,17.43
STORE_002,SKU10002,2025-06-08,6,14.94
STORE_002,SKU10002,2025-06-09,1,2.49
STORE_002,SKU10002,2025-06-10,4,9.96
STORE_002,SKU10002,2025-06-11,7,17.43
STORE_002,SKU10002,2025-06-12,5,12.45
STORE_002,SKU10002,2025-06-13,8,19.92
STORE_002,SKU10002,2025-06-14,8,19.92
STORE_002,SKU10003,2025-04-20,9,29.61
STORE_002,SKU10003,2025-04-21,13,42.77
STORE_002,SKU10003,2025-04-22,8,26.32
STORE_002,SKU10003,2025-04-23,14,46.06
STORE_002,SKU10003,2025-04-24,13,42.77
STORE_002,SKU10003,2025-04-25,9,29.61
STORE_002,SKU10003,2025-04-26,6,19.74
STORE_002,SKU10003,2025-04-27,10,32.9
STORE_002,SKU10003,2025-04-28,5,16.45
STORE_002,SKU10003,2025-04-29,7,23.03
STORE_002,SKU10003,2025-04-30,7,23.03
STORE_002,SKU10003,2025-05-01,5,16.45
STORE_002,SKU10003,2025-05-02,9,29.61
STORE_002,SKU10003,2025-05-03,8,26.32
STORE_002,SKU10003,2025-05-04,9,29.61
STORE_002,SKU10003,2025-05-05,7,23.03
STORE_002,SKU10003,2025-05-06,10,32.9
STORE_002,SKU10003,2025-05-07,10,32.9
STORE_002,SKU10003,2025-05-08,8,26.32
STORE_002,SKU10003,2025-05-09,10,32.9
STORE_002,SKU10003,2025-05-10,13,42.77
STORE_002,SKU10003,2025-05-11,4,13.16
STORE_002,SKU10003,2025-05-12,7,23.03
STORE_002,SKU10003,2025-05-13,6,19.74
STORE_002,SKU10003,2025-05-14,7,23.03
STORE_002,SKU10003,2025-05-15,2,6.58
STORE_002,SKU10003,2025-05-16,3,9.87
STORE_002,SKU10003,2025-05-17,2,6.58
STORE_002,SKU10003,2025-05-18,8,26.32
STORE_002,SKU10003,2025-05-19,7,23.03
STORE_002,SKU10003,2025-05-20,12,39.48
STORE_002,SKU10003,2025-05-21,9,29.61
STORE_002,SKU10003,2025-05-22,3,9.87
STORE_002,SKU10003,2025-05-23,10,32.9
STORE_002,SKU10003,2025-05-24,21,69.09
STORE_002,SKU10003,2025-05-26,12,39.48
STORE_002,SKU10003,2025-05-27,8,26.32
STORE_002,SKU10003,2025-05-29,7,23.03
STORE_002,SKU10003,2025-05-30,9,29.61
STORE_002,SKU10003,2025-05-31,9,29.61
STORE_002,SKU10003,2025-06-01,7,23.03
STORE_002,SKU10003,2025-06-02,7,23.03
STORE_002,SKU10003,2025-06-03,10,32.9
STORE_002,SKU10003,2025-06-04,10,32.9
STORE_002,SKU10003,2025-06-05,14,46.06
STORE_002,SKU10003,2025-06-06,9,29.61
STORE_002,SKU10003,2025-06-07,13,42.77
STORE_002,SKU10003,2025-06-08,9,29.61
STORE_002,SKU10003,2025-06-09,8,26.32
STORE_002,SKU10003,2025-06-10,8,26.32
STORE_002,SKU10003,2025-06-11,9,29.61
STORE_002,SKU10003,2025-06-12,11,36.19
STORE_002,SKU10003,2025-06-13,7,23.03
STORE_002,SKU10003,2025-06-14,7,23.03
STORE_002,SKU10004,2025-04-20,9,35.91
STORE_002,SKU10004,2025-04-21,8,31.92
STORE_002,SKU10004,2025-04-22,9,35.91
STORE_002,SKU10004,2025-04-23,5,19.95
STORE_002,SKU10004,2025-04-24,5,19.95
STORE_002,SKU10004,2025-04-25,8,31.92
STORE_002,SKU10004,2025-04-26,6,23.94
STORE_002,SKU10004,2025-04-27,8,31.92
STORE_002,SKU10004,2025-04-29,5,19.95
STORE_002,SKU10004,2025-04-30,3,11.97
STORE_002,SKU10004,2025-05-01,6,23.94
STORE_002,SKU10004,2025-05-02,2,7.98
STORE_002,SKU10004,2025-05-03,7,27.93
STORE_002,SKU10004,2025-05-04,8,31.92
STORE_002,SKU10004,2025-05-05,8,31.92
STORE_002,SKU10004,2025-05-06,7,27.93
STORE_002,SKU10004,2025-05-09,7,27.93
STORE_002,SKU10004,2025-05-10,3,11.97
STORE_002,SKU10004,2025-05-11,3,11.97
STORE_002,SKU10004,2025-05-12,5,19.95
STORE_002,SKU10004,2025-05-13,7,27.93
STORE_002,SKU10004,2025-05-14,5,19.95
STORE_002,SKU10004,2025-05-15,5,19.95
STORE_002,SKU10004,2025-05-16,6,23.94
STORE_002,SKU10004,2025-05-17,10,39.9
STORE_002,SKU10004,2025-05-18,8,31.92
STORE_002,SKU10004,2025-05-19,2,7.98
STORE_002,SKU10004,2025-05-20,6,23.94
STORE_002,SKU10004,2025-05-21,4,15.96
STORE_002,SKU10004,2025-05-22,8,31.92
STORE_002,SKU10004,2025-05-23,8,31.92
STORE_002,SKU10004,2025-05-24,11,43.89
STORE_002,SKU10004,2025-05-25,8,31.92
STORE_002,SKU10004,2025-05-26,7,27.93
STORE_002,SKU10004,2025-05-27,7,27.93
STORE_002,SKU10004,2025-05-28,4,15.96
STORE_002,SKU10004,2025-05-29,6,23.94
STORE_002,SKU10004,2025-05-30,6,23.94
STORE_002,SKU10004,2025-05-31,5,19.95
STORE_002,SKU10004,2025-06-02,4,15.96
STORE_002,SKU10004,2025-06-03,6,23.94
STORE_002,SKU10004,2025-06-04,7,27.93
STORE_002,SKU10004,2025-06-05,5,19.95
STORE_002,SKU10004,2025-06-06,2,7.98
STORE_002,SKU10004,2025-06-09,4,15.96
STORE_002,SKU10004,2025-06-10,7,27.93
STORE_002,SKU10004,2025-06-11,3,11.97
STORE_002,SKU10004,2025-06-12,8,31.92
STORE_002,SKU10004,2025-06-13,5,19.95
STORE_002,SKU10004,2025-06-14,4,15.96
STORE_002,SKU10005,2025-04-20,2,8.98
STORE_002,SKU10005,2025-04-21,1,4.49
STORE_002,SKU10005,2025-04-23,6,26.94
STORE_002,SKU10005,2025-04-24,3,13.47
STORE_002,SKU10005,2025-04-25,1,4.49
STORE_002,SKU10005,2025-04-26,4,17.96
STORE_002,SKU10005,2025-04-27,5,22.45
STORE_002,SKU10005,2025-04-28,5,22.45
STORE_002,SKU10005,2025-04-30,2,8.98
STORE_002,SKU10005,2025-05-01,3,13.47
STORE_002,SKU10005,2025-05-02,7,31.43
STORE_002,SKU10005,2025-05-04,6,26.94
STORE_002,SKU10005,2025-05-05,5,22.45
STORE_002,SKU10005,2025-05-06,4,17.96
STORE_002,SKU10005,2025-05-09,6,26.94
STORE_002,SKU10005,2025-05-10,2,8.98
STORE_002,SKU10005,2025-05-11,7,31.43
STORE_002,SKU10005,2025-05-12,2,8.98
STORE_002,SKU10005,2025-05-13,1,4.49
STORE_002,SKU10005,2025-05-14,4,17.96
STORE_002,SKU10005,2025-05-15,3,13.47
STORE_002,SKU10005,2025-05-16,2,8.98
STORE_002,SKU10005,2025-05-17,4,17.96
STORE_002,SKU10005,2025-05-18,5,22.45
STORE_002,SKU10005,2025-05-19,1,4.49
STORE_002,SKU10005,2025-05-20,5,22.45
STORE_002,SKU10005,2025-05-21,4,17.96
STORE_002,SKU10005,2025-05-22,6,26.94
STORE_002,SKU10005,2025-05-23,7,31.43
STORE_002,SKU10005,2025-05-24,8,35.92
STORE_002,SKU10005,2025-05-25,5,22.45
STORE_002,SKU10005,2025-05-26,3,13.47
STORE_002,SKU10005,2025-05-27,4,17.96
STORE_002,SKU10005,2025-05-28,4,17.96
STORE_002,SKU10005,2025-05-29,6,26.94
STORE_002,SKU10005,2025-05-30,5,22.45
STORE_002,SKU10005,2025-05-31,4,17.96
STORE_002,SKU10005,2025-06-01,6,26.94
STORE_002,SKU10005,2025-06-02,1,4.49
STORE_002,SKU10005,2025-06-04,4,17.96
STORE_002,SKU10005,2025-06-05,5,22.45
STORE_002,SKU10005,2025-06-06,6,26.94
STORE_002,SKU10005,2025-06-07,6,26.94
STORE_002,SKU10005,2025-06-08,3,13.47
STORE_002,SKU10005,2025-06-09,6,26.94
STORE_002,SKU10005,2025-06-11,6,26.94
STORE_002,SKU10005,2025-06-12,6,26.94
STORE_002,SKU10005,2025-06-13,5,22.45
STORE_002,SKU10005,2025-06-14,3,13.47
STORE_002,SKU10006,2025-04-21,5,29.95
STORE_002,SKU10006,2025-04-22,5,29.95
STORE_002,SKU10006,2025-04-23,2,11.98
STORE_002,SKU10006,2025-04-25,5,29.95
STORE_002,SKU10006,2025-04-26,6,35.94
STORE_002,SKU10006,2025-04-27,4,23.96
STORE_002,SKU10006,2025-04-28,3,17.97
STORE_002,SKU10006,2025-05-01,5,29.95
STORE_002,SKU10006,2025-05-03,4,23.96
STORE_002,SKU10006,2025-05-04,4,23.96
STORE_002,SKU10006,2025-05-05,3,17.97
STORE_002,SKU10006,2025-05-06,4,23.96
STORE_002,SKU10006,2025-05-07,4,23.96
STORE_002,SKU10006,2025-05-08,3,17.97
STORE_002,SKU10006,2025-05-09,3,17.97
STORE_002,SKU10006,2025-05-10,3,17.97
STORE_002,SKU10006,2025-05-11,3,17.97
STORE_002,SKU10006,2025-05-12,2,11.98
STORE_002,SKU10006,2025-05-13,3,17.97
STORE_002,SKU10006,2025-05-14,2,11.98
STORE_002,SKU10006,2025-05-16,3,17.97
STORE_002,SKU10006,2025-05-17,2,11.98
STORE_002,SKU10006,2025-05-18,4,23.96
STORE_002,SKU10006,2025-05-19,2,11.98
STORE_002,SKU10006,2025-05-20,4,23.96
STORE_002,SKU10006,2025-05-21,1,5.99
STORE_002,SKU10006,2025-05-25,2,11.98
STORE_002,SKU10006,2025-05-26,4,23.96
STORE_002,SKU10006,2025-05-27,2,11.98
STORE_002,SKU10006,2025-05-28,2,11.98
STORE_002,SKU10006,2025-05-29,5,29.95
STORE_002,SKU10006,2025-05-30,4,23.96
STORE_002,SKU10006,2025-05-31,2,11.98
STORE_002,SKU10006,2025-06-01,3,17.97
STORE_002,SKU10006,2025-06-02,1,5.99
STORE_002,SKU10006,2025-06-04,4,23.96
STORE_002,SKU10006,2025-06-05,4,23.96
STORE_002,SKU10006,2025-06-06,5,29.95
STORE_002,SKU10006,2025-06-07,3,17.97
STORE_002,SKU10006,2025-06-08,1,5.99
STORE_002,SKU10006,2025-06-10,2,11.98
STORE_002,SKU10006,2025-06-11,4,23.96
STORE_002,SKU10006,2025-06-12,4,23.96
STORE_002,SKU10006,2025-06-13,4,23.96
STORE_002,SKU10006,2025-06-14,3,17.97
STORE_002,SKU10007,2025-04-20,8,34.32
STORE_002,SKU10007,2025-04-21,10,42.9
STORE_002,SKU10007,2025-04-22,12,51.48
STORE_002,SKU10007,2025-04-23,10,42.9
STORE_002,SKU10007,2025-04-24,10,42.9
STORE_002,SKU10007,2025-04-25,6,25.74
STORE_002,SKU10007,2025-04-26,10,42.9
STORE_002,SKU10007,2025-04-27,6,25.74
STORE_002,SKU10007,2025-04-28,10,42.9
STORE_002,SKU10007,2025-04-30,8,34.32
STORE_002,SKU10007,2025-05-01,10,42.9
STORE_002,SKU10007,2025-05-02,8,34.32
STORE_002,SKU10007,2025-05-03,6,25.74
STORE_002,SKU10007,2025-05-04,14,60.06
STORE_002,SKU10007,2025-05-05,10,42.9
STORE_002,SKU10007,2025-05-06,4,17.16
STORE_002,SKU10007,2025-05-08,12,51.48
STORE_002,SKU10007,2025-05-09,12,51.48
STORE_002,SKU10007,2025-05-10,9,38.61
STORE_002,SKU10007,2025-05-11,7,30.03
STORE_002,SKU10007,2025-05-12,5,21.45
STORE_002,SKU10007,2025-05-13,7,30.03
